Player;Position;Age;Transfer Value;Division;Based In;Interceptions per 90;Possession Won per 90;Shots on Target Percentage;Key Tackles per 90;Conv %;Save Percentage;xGP/90;Open Play Key Passes per 90;Chances Created per 90;Pass Completion Percentage;Possession Lost per 90;xGP;Clearances per 90;Pres A/90;Pres C/90;Tackles Completed per 90;Shots From Outside The Box Per 90 minutes;Shots on Target per 90;Expected Save Percentage;Passes Attempted per 90;Progressive Passes per 90;Sprints/90;Key Passes per 90;Dribbles per 90;Tackled Completed;Open Play Crosses Completed per 90;Shot/90;Shts Blckd/90;Blk/90;Goals per 90 minutes;Dist/90;NP-xG/90;Headers Attempted per 90;xA/90;Open Play Crosses Attempted per 90;Headers Won per 90;Asts/90;Crosses Attempted per 90;Crosses Completed Ratio;Key Headers per 90;Headers Won Percentage;xG-OP;Tackles Attempted;xG/90;Goals Conceded;Minutes
Niklas Seefried;M (R), AM (RC);25;14K € - 140K €;Regional Div. Bavaria;Germany;1,9;4,7;29%;0,0;14%;0;0,0;1,5;0,3;91%;21,7;0;0,6;7,8;1,6;1,2;0,4;0,4;0;41,0;3,0;13,9;1,5;4,8;24;1,1;1,3;0,0;0,3;0,2;11,7;0,2;5,2;0,2;6,8;2,5;0,0;6,9;15;0,2;47;0.41;25;0,2;0;1869
Jonas Brändle;D (RL), WB/M (L);25;0 € - 65K €;Regional Div. Southwest;Germany;3,3;10,5;0%;0,2;0%;0;0,0;1,2;0,5;83%;14,8;0;1,3;5,5;1,6;1,3;0,1;0,0;0;52,6;5,7;11,8;1,2;0,6;26;0,3;0,2;0,6;0,5;0,0;11,3;0,0;3,7;0,2;2,0;1,3;0,2;5,2;9;0,4;36;-0.55;35;0,0;0;1755
Andreas Hirtlreiter;AM (RC), ST (C);22;5K € - 50K €;Regional Div. Bavaria;Germany;2,5;5,5;31%;0,0;8%;0;0,0;2,0;0,4;89%;16,7;0;0,3;8,4;1,7;1,2;1,0;0,7;0;41,9;2,9;13,1;2,0;4,2;24;1,9;2,3;0,0;0,1;0,2;11,8;0,3;4,8;0,3;6,5;1,3;0,3;6,6;28;0,0;26;-1.54;26;0,3;0;1843
Kevin Ntika;D (LC);30;10K € - 110K €;Regional Div. North;Germany;3,5;11,6;0%;0,1;0%;0;0,0;0,0;0,0;88%;6,0;0;0,9;3,2;1,1;0,5;0,2;0,0;0;47,2;2,9;3,5;0,0;0,1;11;0,0;0,5;0,5;0,5;0,0;9,5;0,1;6,7;0,0;0,3;5,1;0,0;0,3;0;0,9;77;-1.28;12;0,1;0;1848
Jesper Lübke;D (C);18;0 € - 50K €;Regional Div. Northeast;Germany;2,5;14,9;30%;0,2;10%;0;0,0;0,3;0,1;86%;4,5;0;1,4;2,8;1,2;0,5;0,3;0,2;0;44,8;3,0;2,8;0,3;0,0;8;0,0;0,7;0,4;0,4;0,1;10,3;0,1;7,4;0,0;0,0;5,5;0,0;0,0;0;1,2;75;0.01;11;0,1;0;1319
Felix Schmiederer;ST (C);29;0 € - 65K €;Regional Div. North;Germany;0,7;0,8;25%;0,1;9%;0;0,0;0,9;0,1;89%;20,2;0;0,1;1,4;0,6;0,1;0,5;0,5;0;24,3;0,6;3,8;0,9;0,6;2;0,1;2,0;0,0;0,2;0,2;9,8;0,3;10,0;0,0;0,5;4,6;0,0;0,5;25;0,2;46;-1.06;5;0,3;0;1436
Gal Grobelnik;ST (C);24;0 € - 85K €;Regional Div. Southwest;Germany;0,8;2,0;48%;0,0;21%;0;0,0;0,9;0,1;90%;17,0;0;0,4;1,3;0,6;0,3;0,8;1,3;0;26,7;0,6;4,6;1,2;0,4;5;0,2;2,7;0,0;0,2;0,6;9,3;0,3;11,2;0,1;0,5;6,5;0,1;3,0;23;0,4;58;4.85;5;0,3;0;1764
Marco Nickel;AM (R), ST (C);26;0 € - 55K €;Regional Div. Bavaria;Germany;0,9;0,8;67%;0,0;50%;0;0,0;0,5;0,2;90%;18,0;0;0,2;1,2;0,6;0,0;0,4;0,9;0;26,1;0,5;4,2;0,5;0,7;0;0,0;1,4;0,0;0,4;0,7;10,1;0,2;11,4;0,0;0,2;3,4;0,1;0,2;0;0,2;30;6.73;2;0,2;0;1164
Markus Mendler;M (L), AM (RLC);32;0 € - 50K €;Regional Div. Southwest;Germany;1,5;5,1;26%;0,0;9%;0;0,0;2,6;0,3;88%;13,5;0;0,3;9,2;2,7;1,7;0,6;0,4;0;44,5;4,1;11,3;2,6;3,0;26;1,9;1,5;0,0;0,1;0,1;11,7;0,1;3,9;0,1;5,0;1,0;0,1;8,6;25;0,1;25;0.17;34;0,1;0;1390
Leon Schmökel;D (C);23;4K € - 40K €;Regional Div. Northeast;Germany;3,5;11,4;18%;0,1;9%;0;0,0;0,1;0,1;86%;4,1;0;0,9;2,8;0,8;0,3;0,1;0,1;0;45,2;2,2;3,1;0,1;0,1;6;0,0;0,6;0,2;0,5;0,1;9,4;0,1;7,0;0,1;0,1;5,0;0,1;0,1;0;1,4;72;-0.01;7;0,1;0;1651
Marten Schmidt;D (C), DM, M/AM (C);29;0 € - 40K €;Regional Div. North;Germany;0,5;11,6;36%;0,0;0%;0;0,0;0,3;0,2;86%;15,0;0;0,4;0,6;0,2;0,1;0,2;0,2;0;10,8;0,9;1,1;0,3;0,0;2;0,0;0,5;0,1;0,2;0,0;2,4;0,1;1,9;0,1;0,0;1,3;0,2;0,0;100;0,1;71;-1.18;4;0,1;0;1810
Moritz Kretzer;DM, M/AM (C);28;2K € - 20K €;Regional Div. Northeast;Germany;3,5;13,2;11%;0,0;0%;0;0,0;0,5;0,2;93%;7,7;0;0,9;3,7;0,7;0,4;0,2;0,1;0;44,3;3,9;9,0;0,5;0,1;5;0,0;0,7;0,0;0,5;0,0;11,2;0,1;3,6;0,0;0,0;1,6;0,0;0,0;0;0,3;46;-0.97;7;0,1;0;1154
Dominique Ndure;D (RL), WB/M/AM (R);26;4K € - 40K €;Regional Div. North;Germany;3,0;14,4;40%;0,0;0%;0;0,0;0,7;0,1;85%;13,6;0;0,7;5,0;1,9;1,0;0,0;0,1;0;52,6;5,8;11,3;0,7;1,0;15;0,8;0,3;0,3;0,3;0,0;11,1;0,1;4,4;0,1;3,2;2,2;0,1;3,2;25;0,1;50;-1.14;23;0,1;0;1341
Jan-Luca Warm;D (RL), WB/M (L);26;0 € - 60K €;Regional Div. North;Germany;3,5;12,5;43%;0,1;29%;0;0,0;0,7;0,0;85%;14,0;0;1,3;4,7;1,3;1,2;0,1;0,1;0;52,5;5,6;14,0;0,7;0,6;27;0,6;0,3;0,3;0,7;0,1;11,8;0,0;3,3;0,1;2,2;2,3;0,1;2,2;29;0,2;70;1.79;29;0,0;0;1980
Lauris Bausenwein;D/WB/M/AM (R);20;55K € - 550K €;3. Liga;Germany;3,3;8,9;39%;0,1;9%;0;0,0;1,9;0,3;82%;15,1;0;0,5;9,6;2,5;1,9;0,9;0,6;0;43,3;5,6;15,6;1,9;3,9;30;1,3;1,5;0,1;0,5;0,1;12,6;0,1;4,4;0,2;6,8;1,3;0,2;6,8;18;0,0;29;-0.1;40;0,1;0;1422
Max Kulke;D (RL), DM, M (C);25;3,5K € - 35K €;Regional Div. Northeast;Germany;3,1;14,1;24%;0,0;0%;0;0,0;1,1;0,3;87%;8,0;0;0,7;4,9;1,8;0,8;0,2;0,3;0;56,7;5,7;9,9;1,1;0,6;10;0,2;1,3;0,0;0,2;0,0;11,3;0,1;3,6;0,3;0,9;2,1;0,1;2,5;18;0,2;59;-1.74;18;0,1;0;1149
Mathis Bruns;D (C);21;22K € - 75K €;Regional Div. Northeast;Germany;3,2;13,9;33%;0,3;0%;0;0,0;0,3;0,0;90%;3,3;0;1,2;2,9;1,2;0,6;0,1;0,1;0;49,8;2,5;2,9;0,3;0,1;10;0,1;0,4;0,6;0,7;0,0;9,5;0,0;6,9;0,0;0,1;5,2;0,1;0,1;100;1,3;75;-0.69;13;0,0;0;1439
Mario Borac;D (LC);20;4K € - 40K €;Regional Div. Southwest;Germany;3,1;12,0;100%;0,1;0%;0;0,0;1,0;0,0;87%;16,5;0;1,4;5,3;1,6;1,5;0,1;0,1;0;53,4;6,2;13,6;1,0;0,4;28;0,2;0,1;0,6;0,5;0,0;11,6;0,0;5,2;0,1;2,4;2,8;0,0;2,4;8;0,7;54;-0.1;35;0,0;0;1697
Nils Brüning;M (L), AM (RL), ST (C);30;0 € - 60K €;Regional Div. North;Germany;0,6;4,3;45%;0,0;14%;0;0,0;1,2;0,0;92%;14,1;0;0,2;2,7;1,0;0,2;0,6;1,0;0;30,3;1,5;5,4;1,4;0,6;3;0,1;2,3;0,0;0,0;0,3;9,6;0,3;10,7;0,0;0,9;3,5;0,1;2,2;11;0,2;33;-0.06;8;0,3;0;1128
Tobias Heiland;D/WB (R), DM, M (RC), AM (C);25;16K € - 160K €;Regional Div. Bavaria;Germany;2,2;11,4;25%;0,1;8%;0;0,0;0,7;0,2;89%;6,6;0;1,3;4,8;1,0;0,9;0,4;0,2;0;48,4;3,5;8,6;0,9;0,0;17;0,0;0,6;0,3;0,5;0,1;11,4;0,0;1,3;0,0;0,3;0,5;0,1;1,3;0;0,1;36;0.1;26;0,0;0;1704
Osman Atilgan;M (L), AM (RL), ST (C);26;14K € - 130K €;Regional Div. Northeast;Germany;1,7;5,3;32%;0,0;14%;0;0,0;1,1;0,2;90%;16,2;0;0,4;7,4;2,2;1,0;0,4;0,5;0;47,2;3,1;13,7;1,2;4,0;17;1,2;1,7;0,0;0,6;0,2;11,5;0,2;5,3;0,1;5,2;2,2;0,0;5,7;22;0,2;41;1.1;19;0,2;0;1524
Malek Asselah;GK;39;0 € - 3,5K €;Regional Div. Southwest;Germany;0,0;3,5;0%;0,0;0%;74;0,2;0,0;0,0;69%;11,6;3.1;5,5;0,0;0,0;0,1;0,0;0,0;86;26,4;0,0;0,0;0,0;0,0;1;0,0;0,0;0,0;0,0;0,0;5,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;2;0,0;21;1200
Joel Udelhoven;D (C), DM;20;12K € - 45K €;Regional Div. West;Germany;2,5;9,2;20%;0,1;0%;0;0,0;0,3;0,0;92%;6,0;0;1,2;4,5;0,9;0,8;0,3;0,1;0;52,9;2,4;8,5;0,4;0,1;13;0,0;0,3;0,5;0,6;0,0;10,9;0,0;2,9;0,0;0,1;1,6;0,0;0,1;0;0,3;53;-0.2;15;0,0;0;1391
Niclas Erlbeck;DM, M (C);32;0 € - 70K €;Regional Div. Northeast;Germany;2,5;14,8;42%;0,1;17%;0;0,0;1,1;0,4;89%;5,8;0;0,9;6,2;1,7;1,4;0,2;0,3;0;47,9;5,6;8,8;1,1;0,1;23;0,0;0,7;0,1;0,2;0,1;11,3;0,1;3,1;0,1;0,4;2,2;0,2;4,3;13;0,6;72;0.67;27;0,1;0;1457
Soufian Benyamina;ST (C);35;500 € - 3,5K €;Regional Div. Northeast;Germany;0,7;2,0;66%;0,0;17%;0;0,0;0,9;0,2;89%;17,6;0;0,4;1,2;0,6;0,1;0,7;1,4;0;24,9;0,4;4,4;0,9;0,6;2;0,1;2,2;0,0;0,1;0,4;9,4;0,2;9,6;0,1;0,4;4,0;0,2;0,4;33;0,0;42;3.19;3;0,2;0;1463
Hendrik Wurr;D (LC), DM, M (C);30;0 € - 50K €;Regional Div. Northeast;Germany;2,4;10,8;25%;0,1;13%;0;0,0;0,6;0,3;88%;9,1;0;1,0;5,8;1,8;1,3;0,1;0,1;0;57,4;2,8;9,0;0,6;0,3;20;0,0;0,5;0,1;0,3;0,1;10,7;0,1;3,4;0,1;0,1;2,0;0,0;0,1;0;0,3;60;0.01;24;0,1;0;1396
Lars Kleiner;D/WB/M (R);21;16K € - 55K €;Regional Div. Bavaria;Germany;3,0;12,9;18%;0,1;5%;0;0,0;0,9;0,2;87%;12,6;0;0,9;5,8;1,2;1,0;0,4;0,3;0;51,8;6,2;13,4;0,9;0,5;22;0,1;1,7;0,5;0,5;0,1;11,0;0,2;3,6;0,1;1,9;1,7;0,1;2,0;6;0,1;46;-1.55;30;0,2;0;2022
Linus Zimmer;D (RL), WB (L);23;28K € - 275K €;Regional Div. Northeast;Germany;4,0;13,9;20%;0,1;5%;0;0,0;1,2;0,1;88%;13,7;0;0,9;5,6;1,6;1,1;0,4;0,2;0;55,3;6,6;10,2;1,2;0,6;21;0,4;1,0;0,3;0,4;0,1;10,8;0,1;4,4;0,3;3,5;2,6;0,3;3,5;11;0,6;60;-0.53;26;0,1;0;1769
Patrick Choroba;D/WB/M (R);29;40K € - 140K €;Regional Div. Bavaria;Germany;3,3;14,4;10%;0,0;0%;0;0,0;1,1;0,1;88%;11,9;0;1,1;6,9;1,7;1,2;0,4;0,1;0;55,4;7,1;14,7;2,3;0,3;22;0,6;1,1;1,0;0,6;0,0;11,6;0,1;5,4;0,1;3,0;3,6;0,1;10,3;13;0,8;67;-2.07;31;0,1;0;1697
Pierre Fassnacht;D/WB (L);29;40K € - 140K €;Regional Div. West;Germany;2,6;12,7;13%;0,1;13%;0;0,0;1,2;0,1;86%;16,0;0;1,4;6,4;2,0;2,0;0,2;0,1;0;54,7;5,3;13,7;1,2;0,7;34;0,5;0,5;0,8;0,5;0,1;11,2;0,0;4,5;0,1;3,5;3,0;0,1;3,5;13;0,9;68;0.39;35;0,0;0;1565
Fabian Eisele;ST (C);30;100K € - 350K €;Regional Div. Southwest;Germany;0,6;2,6;40%;0,0;21%;0;0,0;1,2;0,1;91%;17,1;0;0,3;1,4;0,5;0,1;0,4;0,9;0;24,5;0,6;4,0;1,2;0,6;2;0,1;2,2;0,0;0,1;0,5;9,6;0,3;11,1;0,1;0,6;3,6;0,1;0,6;18;0,1;33;3.66;3;0,3;0;1680
Mats Facklam;ST (C);29;4,5K € - 45K €;Regional Div. North;Germany;0,8;2,9;53%;0,0;11%;0;0,0;1,3;0,2;91%;16,1;0;0,2;1,6;0,5;0,1;1,0;1,7;0;27,4;1,0;4,8;1,4;0,3;1;0,1;3,3;0,0;0,1;0,3;9,8;0,3;10,1;0,1;0,5;5,3;0,2;0,5;25;0,3;53;0.77;4;0,3;0;1563
Moritz Brinkmann;DM, M/AM (C);24;12K € - 130K €;Regional Div. North;Germany;2,6;12,9;0%;0,1;0%;0;0,0;0,9;0,1;87%;8,1;0;1,0;5,8;1,7;1,0;0,1;0,0;0;48,5;6,1;9,2;0,9;0,1;17;0,0;0,2;0,4;0,5;0,0;11,7;0,0;2,6;0,1;0,2;1,0;0,1;0,2;0;0,2;39;-0.24;20;0,0;0;1609
Felix Weber;D (C), DM;30;0 € - 95K €;Regional Div. Bavaria;Germany;3,8;16,3;13%;0,0;8%;0;0,0;0,3;0,1;89%;4,1;0;0,8;2,8;0,7;0,5;0,5;0,1;0;48,8;2,7;5,0;0,4;0,0;11;0,0;1,1;1,0;0,7;0,1;10,4;0,1;6,2;0,1;0,1;4,4;0,2;0,1;0;0,8;71;-0.81;14;0,1;0;1931
Ole Käuper;DM, M (C);28;3,5K € - 35K €;Regional Div. Southwest;Germany;2,2;12,5;0%;0,0;0%;0;0,0;1,0;0,9;90%;6,5;0;1,3;5,8;1,0;0,3;0,0;0,0;0;48,4;6,0;8,9;1,0;0,1;4;0,0;0,5;0,1;0,5;0,0;11,4;0,1;3,6;0,3;0,0;2,3;0,0;0,0;0;0,6;62;-1.86;11;0,1;0;1117
David Kammerbauer;D (RLC);28;0 € - 45K €;Regional Div. West;Germany;2,7;10,3;25%;0,2;0%;0;0,0;0,9;0,1;82%;13,8;0;1,5;4,0;1,3;1,3;0,1;0,1;0;52,6;5,6;10,0;0,9;0,6;22;0,7;0,2;0,7;0,7;0,0;10,9;0,0;4,3;0,1;2,2;2,4;0,3;2,2;30;0,2;55;-0.67;23;0,0;0;1491
Cemal Kaymaz;DM, M/AM (C), ST (C);28;0 € - 55K €;Regional Div. Northeast;Germany;0,0;7,9;23%;0,0;8%;0;0,0;0,0;0,1;0%;17,7;0;0,0;0,0;0,0;0,0;0,4;0,2;0;0,0;0,0;0,0;0,0;0,0;0;0,0;0,7;0,0;0,0;0,1;0,0;0,1;0,0;0,1;0,0;0,0;0,0;0,0;0;0,0;0;-0.29;0;0,1;0;1733
Leonard Langhans;D/WB/M/AM (R);27;28K € - 275K €;3. Liga;Germany;4,2;12,7;33%;0,2;0%;0;0,0;1,0;0,2;86%;9,8;0;1,8;8,0;2,4;2,5;0,3;0,2;0;53,7;5,4;14,9;1,0;0,4;39;0,3;0,6;0,1;0,3;0,0;12,1;0,1;4,7;0,0;1,6;2,2;0,1;1,6;20;0,5;47;-0.88;47;0,1;0;1377
Sebastian Weiland;D (RLC);20;55K € - 550K €;Regional Div. Northeast;Germany;2,8;9,6;36%;0,0;0%;0;0,0;1,0;0,1;85%;15,1;0;1,4;5,0;1,3;1,0;0,3;0,3;0;52,6;5,1;9,8;1,0;0,2;12;0,2;0,9;0,5;0,4;0,0;10,5;0,1;6,0;0,1;1,7;3,6;0,1;1,7;10;0,7;60;-0.92;13;0,1;0;1051
Tim Weißmann;D (LC);28;12K € - 130K €;Regional Div. Southwest;Germany;3,0;18,4;13%;0,0;13%;0;0,0;0,2;0,2;90%;2,8;0;1,2;2,9;0,9;0,3;0,1;0,0;0;43,2;2,2;3,0;0,2;0,0;7;0,0;0,4;0,6;0,7;0,0;9,2;0,0;6,7;0,1;0,0;4,9;0,1;0,0;100;0,9;74;0.55;13;0,0;0;1819
Nico Blank;D/WB (R), DM, M (RC);28;14K € - 130K €;Regional Div. Southwest;Germany;2,4;8,9;33%;0,1;11%;0;0,0;0,3;0,2;91%;11,8;0;0,3;4,6;1,6;1,1;0,4;0,3;0;47,2;4,5;9,5;0,3;0,6;12;0,3;0,8;0,1;0,1;0,1;10,9;0,1;4,8;0,1;1,6;3,2;0,1;1,6;16;0,5;67;0.37;18;0,1;0;1004
Timucin Şen;DM, M/AM (C);23;0 € - 40K €;Regional Div. Southwest;Germany;0,0;10,5;33%;0,0;7%;0;0,0;0,3;0,1;0%;17,1;0;0,0;0,0;0,0;0,0;0,2;0,3;0;0,0;0,0;0,0;0,3;0,0;0;0,0;0,8;0,0;0,0;0,1;0,0;0,1;0,0;0,2;0,0;0,0;0,3;0,0;0;0,0;0;-1.14;0;0,1;0;1670
Valon Aliji;DM, M/AM (C);20;4K € - 40K €;Regional Div. Northeast;Germany;0,1;8,2;0%;0,0;0%;0;0,0;0,1;0,4;94%;21,2;0;0,1;0,1;0,1;0,1;0,1;0,0;0;2,0;0,2;0,5;0,1;0,0;1;0,0;0,3;0,0;0,0;0,0;0,6;0,0;0,1;0,1;0,1;0,0;0,1;0,2;0;0,0;0;-0.71;1;0,0;0;1379
Philipp Zeiger;D (C), DM;35;2,5K € - 9K €;Regional Div. Northeast;Germany;3,3;15,9;36%;0,2;0%;0;0,0;0,2;0,1;83%;4,4;0;1,2;2,6;0,9;0,4;0,3;0,4;0;49,1;2,4;2,5;0,2;0,0;9;0,0;1,1;0,7;0,6;0,0;9,4;0,1;6,5;0,1;0,0;4,4;0,0;0,0;0;1,4;67;-2.24;11;0,1;0;1803
Tobias Dietrich;DM, M/AM (C);29;12K € - 120K €;Regional Div. Bavaria;Germany;1,7;13,5;44%;0,1;33%;0;0,0;0,9;0,2;89%;6,7;0;0,6;4,4;1,6;1,0;0,1;0,2;0;59,0;3,6;9,2;1,1;0,3;20;0,1;0,5;0,1;0,4;0,2;11,8;0,1;2,1;0,1;0,3;1,0;0,2;0,3;16;0,1;46;1.96;24;0,1;0;1758
Michel Witte;GK;26;0 € - 22K €;Regional Div. Bavaria;Germany;0,3;4,8;0%;0,0;0%;70;-0,1;0,1;0,0;65%;7,5;-0.89;4,9;0,0;0,0;0,0;0,0;0,0;88;26,2;0,2;0,0;0,2;0,0;0;0,0;0,0;0,0;0,0;0,0;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;1;0,0;15;1119
Leonhard von Schroetter;D (RC);26;0 € - 130K €;Regional Div. West;Germany;3,2;12,4;29%;0,1;0%;0;0,0;0,9;0,1;83%;14,7;0;1,1;3,9;1,1;0,9;0,0;0,3;0;52,7;5,2;10,2;0,9;0,7;18;0,3;0,9;1,2;0,9;0,0;10,7;0,1;6,3;0,0;1,9;4,5;0,1;1,9;13;0,5;72;-1.81;21;0,1;0;1749
Marco Kehl-Gómez;D (RC), DM, M (C);33;9K € - 30K €;Regional Div. Southwest;Germany;2,4;12,0;50%;0,1;17%;0;0,0;1,1;0,1;91%;6,4;0;1,1;5,4;1,7;1,1;0,1;0,2;0;48,4;5,0;9,4;1,1;0,3;21;0,1;0,3;0,1;0,6;0,1;11,3;0,0;3,5;0,0;0,3;2,5;0,0;0,8;6;0,4;70;0.71;26;0,0;0;1780
Jan-Miklas Steffens;M/AM (L), ST (C);25;0 €;Regional Div. North;Germany;1,4;4,9;38%;0,1;19%;0;0,0;1,9;0,2;86%;15,2;0;0,6;7,8;2,7;1,6;0,6;0,5;0;43,9;3,9;9,5;1,9;3,6;20;1,1;1,3;0,0;0,3;0,2;11,2;0,1;5,3;0,0;4,7;2,4;0,2;4,7;23;0,1;45;1.69;23;0,1;0;1141
Luca-Joel Grimpe;GK;21;0 € - 45K €;Regional Div. North;Germany;0,0;2,2;0%;0,0;0%;67;0,2;0,0;0,0;67%;7,1;2.62;5,3;0,0;0,0;0,0;0,0;0,0;87;27,9;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;3,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;0;0,0;10;1007
Christian Mistl;D (L), DM, M (C);24;0 € - 60K €;Regional Div. Southwest;Germany;2,7;18,9;33%;0,3;25%;0;0,0;1,3;0,4;87%;9,3;0;1,8;4,5;1,8;1,6;0,2;0,3;0;48,5;4,7;8,8;1,5;0,1;23;0,1;0,8;0,3;0,6;0,2;10,8;0,1;3,3;0,2;0,9;2,5;0,4;2,4;5;0,5;74;1.88;24;0,1;0;1271
Steffen Behr;D (RC), DM, M (C);30;0 € - 45K €;Regional Div. Bavaria;Germany;2,8;11,4;0%;0,0;0%;0;0,0;0,6;0,0;88%;8,6;0;0,9;5,0;1,8;0,8;0,2;0,0;0;47,1;3,4;7,1;0,6;0,1;17;0,0;0,5;0,1;0,4;0,0;10,5;0,0;3,7;0,0;0,2;2,0;0,0;0,2;0;0,4;55;-0.67;26;0,0;0;1934
Niclas Walther;D/WB/M (L);23;50K € - 500K €;Regional Div. Northeast;Germany;3,4;17,4;0%;0,1;0%;0;0,0;0,6;0,3;83%;12,9;0;1,0;6,9;1,6;1,5;0,1;0,0;0;55,0;5,4;10,6;0,7;0,8;24;0,8;0,2;0,5;0,3;0,0;11,8;0,0;5,3;0,1;3,9;3,2;0,1;4,3;20;1,1;61;-0.19;29;0,0;0;1421
Ronny Marcos;D/WB/M (L);32;22K € - 80K €;Regional Div. Southwest;Germany;3,0;10,3;17%;0,0;0%;0;0,0;1,6;0,0;85%;14,8;0;1,2;9,3;2,1;1,6;0,1;0,1;0;47,5;4,5;24,4;1,6;3,3;30;1,3;0,3;0,1;0,6;0,0;13,0;0,0;3,1;0,0;7,9;1,5;0,0;7,9;16;0,4;47;-0.32;35;0,0;0;1696
David Tomić;M (L), AM (RL), ST (C);27;16K € - 60K €;Regional Div. Southwest;Germany;2,1;3,9;43%;0,1;9%;0;0,0;1,5;0,1;88%;22,6;0;0,8;8,6;2,3;1,5;0,4;0,7;0;42,1;3,2;11,7;1,5;3,6;23;1,1;1,5;0,0;0,2;0,1;11,4;0,1;5,4;0,2;4,0;1,1;0,1;4,0;27;0,1;21;0.09;24;0,1;0;1341
Lukas Schröder;D (LC);24;0 € - 40K €;Regional Div. Bavaria;Germany;3,5;11,9;14%;0,1;0%;0;0,0;1,3;0,1;85%;14,5;0;1,7;4,6;1,3;0,8;0,3;0,1;0;54,2;6,0;9,7;1,3;0,1;12;0,2;0,4;0,2;0,7;0,0;11,3;0,0;5,2;0,1;1,8;3,8;0,0;1,8;10;0,5;72;-0.13;20;0,0;0;1433
Arda Nadaroğlu;D/WB/M (L);21;4K € - 40K €;Regional Div. Bavaria;Germany;3,2;10,1;0%;0,0;0%;0;0,0;1,3;0,1;86%;12,8;0;1,2;5,3;1,7;1,5;0,1;0,0;0;58,0;5,9;13,3;1,4;0,7;28;0,6;0,3;1,0;0,5;0,0;11,3;0,0;4,7;0,1;3,0;3,2;0,1;3,2;19;0,6;69;-0.38;29;0,0;0;1704
Ferdinand Gebert;GK;19;12K € - 45K €;Regional Div. Southwest;Germany;0,0;2,7;0%;0,0;0%;77;0,5;0,1;0,0;67%;7,8;7.4;5,1;0,0;0,0;0,0;0,0;0,0;86;25,6;0,0;0,0;0,1;0,0;0;0,0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;0;0,0;13;1253
Mart Ristl;DM, M (C);29;10K € - 110K €;Regional Div. Southwest;Germany;2,8;11,7;21%;0,1;14%;0;0,0;0,9;0,3;90%;6,2;0;0,8;5,9;1,9;1,4;0,2;0,2;0;45,6;4,8;9,5;0,9;0,0;28;0,1;0,7;0,2;0,3;0,1;11,4;0,1;2,3;0,1;0,3;1,5;0,1;0,3;33;0,2;67;-0.07;32;0,1;0;1744
Florian Hansch;M/AM (R), ST (C);30;4K € - 40K €;Regional Div. Northeast;Germany;0,3;1,6;46%;0,0;11%;0;0,0;1,1;0,2;91%;19,8;0;0,1;1,9;1,0;0,1;0,8;1,5;0;25,9;0,7;8,9;1,1;0,5;2;0,3;3,2;0,0;0,1;0,3;10,8;0,4;8,7;0,1;0,6;1,4;0,1;1,0;29;0,1;16;-1.57;4;0,4;0;1596
Ammon Moser;D (C), DM;19;14K € - 50K €;Regional Div. North;Germany;3,5;17,4;14%;0,1;7%;0;0,0;0,2;0,2;86%;2,7;0;1,0;3,0;0,9;0,4;0,2;0,1;0;44,0;2,7;3,1;0,9;0,1;6;0,0;0,9;0,9;0,6;0,1;10,1;0,1;6,7;0,1;0,1;4,7;0,0;0,1;0;1,5;71;-0.32;9;0,1;0;1479
Marcel Langer;D (RL), DM, M (C);28;0 € - 35K €;Regional Div. North;Germany;2,8;10,0;0%;0,1;0%;0;0,0;0,6;0,0;86%;7,4;0;0,8;5,2;1,2;0,9;0,1;0,0;0;46,4;3,9;10,9;0,6;0,2;13;0,1;0,3;0,2;0,6;0,0;11,7;0,0;3,0;0,1;1,2;1,5;0,0;1,2;11;0,3;51;-0.18;16;0,0;0;1308
Bjarne Schleemann;D (RLC), DM;26;16K € - 170K €;Regional Div. North;Germany;2,9;8,7;0%;0,2;0%;0;0,0;1,0;0,1;85%;16,5;0;1,0;5,0;1,6;1,7;0,0;0,0;0;52,4;5,7;10,3;1,0;0,8;23;0,4;0,1;1,0;0,5;0,0;11,1;0,0;5,9;0,1;1,9;2,5;0,1;1,9;20;0,6;43;-0.18;26;0,0;0;1204
Benedikt Grawe;GK;25;12K € - 40K €;Regional Div. Southwest;Germany;0,0;2,6;0%;0,0;0%;72;0,0;0,0;0,0;74%;7,7;0.54;3,4;0,0;0,0;0,1;0,0;0,0;90;25,8;0,0;0,0;0,0;0,0;1;0,0;0,0;0,0;0,0;0,0;5,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;2;0,0;22;1714
Adrian Prade;GK;17;3,5K € - 35K €;Regional Div. Northeast;Germany;0,0;4,2;0%;0,0;0%;70;-0,1;0,0;0,0;65%;9,9;-1.53;4,7;0,0;0,0;0,1;0,0;0,0;90;26,5;0,0;0,0;0,1;0,0;1;0,0;0,0;0,0;0,0;0,0;5,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;2;0,0;27;1710
